title,year,director,actors,rating,runtime,genre
Batman & Jesus,7.609862200913554,Jozef K. Richards,"Paul Provenza, Jozef K. Richards, Matt Henry",46.1638902214069,103.0,"Documentary, Comedy"
Dark Shadows,7.607381425639791,Tim Burton,"Johnny Depp, Michelle Pfeiffer, Eva Green, Helena Bonham Carter",55.34828858751685,113.0,Comedy
The Square,7.609862200913554,Ruben Östlund,"Claes Bang, Elisabeth Moss, Dominic West, Terry Notary",76.77982720685162,151.0,Comedy
Where the Crawdads Sing,7.612336837167746,Olivia Newman,"Daisy Edgar-Jones, Taylor John Smith, Harris Dickinson, David Strathairn",74.44714078403649,125.0,Drama
Project Gemini,7.612336837167746,Serik Beyseu,"Egor Koreshkov, Alyona Konstantinova, Samoukov Kostya",37.95310590351998,98.0,Science Fiction
Son,7.611842399580417,Ivan Kavanagh,"Andi Matichak, Emile Hirsch, Luke David Blumm",51.55537689731064,98.0,"Horror, Thriller"
Love & Friendship,7.6093665379542115,Whit Stillman,"Kate Beckinsale, Chloë Sevigny, Xavier Samuel, Emma Greenwell",59.30271698622398,90.0,Comedy
Boyhood,7.608374474380783,Richard Linklater,"Ellar Coltrane, Patricia Arquette, Ethan Hawke, Elijah Smith",94.33002052087464,165.0,Drama
Valerian and the City of a Thousand Planets,7.609862200913554,Luc Besson,"Dane DeHaan, Cara Delevingne, Clive Owen, Rihanna",59.30271698622398,136.0,Action
Curious George 3: Back to the Jungle,7.60887062919126,Phil Weinstein,"Frank Welker, Jeff Bennett, Gwendoline Yeo",67.7050282591593,81.0,"Animation, Family, Adventure"
M.S. Dhoni: The Untold Story,7.6093665379542115,Neeraj Pandey,"Sushant Singh Rajput, Kiara Advani, Anupam Kher, Disha Patani",94.33002052087464,184.0,Biography
Mortal Kombat Legends: Battle of the Realms,7.611842399580417,Ethan Spaulding,"Jennifer Carpenter, Joel McHale, Ike Amadi",97.01477171215117,80.0,"Animation, Action, Fantasy"
Race,7.6093665379542115,Stephen Hopkins,"Stephan James, Jason Sudeikis, Eli Goree, Shanice Banton",74.44714078403649,134.0,Biography
A-X-L,7.610357618312838,Oliver Daly,"Alex Neustaedter, Becky G, Alex MacNicoll",57.305172884912324,98.0,"Science Fiction, Action, Adventure, Family"
Kidnap,7.609862200913554,Luis Prieto,"Halle Berry, Sage Correa, Chris McGinn, Lew Temple",49.718783340774266,95.0,Action
Irrational Man,7.60887062919126,Woody Allen,"Joaquin Phoenix, Emma Stone, Parker Posey, Joe Stapleton",63.42089566023286,95.0,Comedy
Leprechaun: Origins,7.608374474380783,Zach Lipovsky,"Dylan Postl, Stephanie Bennett, Andrew Dunbar",29.332935869024237,90.0,Horror
The Penitent Thief,7.611347717403621,Lucas Miles,"Kevin Sorbo, James Russo, Stelio Savante",24.302288068597193,93.0,Drama
Haunting of the Mary Celeste,7.611347717403621,Shana Betz,"Emily Swallow, Richard Roundtree, Alice Hunter",47.921717176698934,74.0,Horror
Tapped Out,7.608374474380783,Allan Ungar,"Michael Biehn, Cody Hackman, Krzysztof Soszynski",46.1638902214069,105.0,"Action, Drama"
Bhaag Milkha Bhaag,7.607878073278507,Rakeysh Omprakash Mehra,"Farhan Akhtar, Japtej Singh, Divya Dutta, Pawan Malhotra",102.51999968996881,186.0,Biography
Kaze tachinu,7.607878073278507,Hayao Miyazaki,"Hideaki Anno, Hidetoshi Nishijima, Miori Takimoto, Masahiko Nishimura",89.0949827188567,126.0,Animation
See No Evil 2,7.608374474380783,"Jen Soska, Sylvia Soska","Glenn Jacobs, Danielle Harris, Katharine Isabelle",39.519135538805955,90.0,Horror
Finding 'Ohana,7.611842399580417,Jude Weng,"Kea Peahu, Alex Aiono, Lindsay Watson",61.34119912365712,123.0,"Action, Adventure, Comedy, Family"
Dawn of the Planet of the Apes,7.608374474380783,Matt Reeves,"Gary Oldman, Keri Russell, Andy Serkis, Kodi Smit-McPhee",86.54418743517611,130.0,Action
A Million Ways to Die in the West,7.608374474380783,Seth MacFarlane,"Seth MacFarlane, Charlize Theron, Liam Neeson, Amanda Seyfried",53.43178395413476,116.0,Comedy
Blood Moon,7.608374474380783,Jeremy Wooding,"George Blagden, Tom Cotcher, Barrington De La Roche",53.43178395413476,90.0,"Fantasy, Horror"
The Curse of Buckout Road,7.609862200913554,Matthew Currie Holmes,"Evan Ross, Henry Czerny, Dominique Provost-Chalkley",63.42089566023286,97.0,Horror
The World to Come,7.611347717403621,Mona Fastvold,"Katherine Waterston, Vanessa Kirby, Casey Affleck",76.77982720685162,105.0,"Romance, Drama, Western"
Five Nights at Freddy's: The Fan Movie,7.609862200913554,Grey Rich,"Nick Brodsky, Scott Cawthon, Qu'Darrius Johnson",25.507677718529486,100.0,"Horror, Thriller"
Man of Steel,7.607878073278507,Zack Snyder,"Henry Cavill, Amy Adams, Michael Shannon, Diane Lane",74.44714078403649,143.0,Action
The Commuter,7.610357618312838,Jaume Collet-Serra,"Liam Neeson, Vera Farmiga, Patrick Wilson, Jonathan Banks",57.305172884912324,104.0,Action
Eye in the Sky,7.60887062919126,Gavin Hood,"Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi",79.15561321339966,102.0,Action
The Trials of Cate McCall,7.607878073278507,Karen Moncrieff,"Kate Beckinsale, Nick Nolte, James Cromwell",57.305172884912324,89.0,Drama
Barbershop: The Next Cut,7.6093665379542115,Malcolm D. Lee,"Ice Cube, Regina Hall, Anthony Anderson",57.305172884912324,111.0,"Comedy, Drama"
Holy Motors,7.607381425639791,Leos Carax,"Denis Lavant, Edith Scob, Eva Mendes, Kylie Minogue",72.1572896883122,115.0,Drama
Curve,7.60887062919126,Iain Softley,"Julianne Hough, Teddy Sears, Penelope Mitchell",47.921717176698934,85.0,"Horror, Thriller"
The Special,7.611347717403621,B. Harrison Smith,"Davy Raphaely, Dave Sheridan, Sarah French",49.718783340774266,94.0,"Horror, Comedy"
Flight,7.607381425639791,Robert Zemeckis,"Denzel Washington, Nadine Velazquez, Don Cheadle, John Goodman",79.15561321339966,138.0,Drama
In Secret,7.607878073278507,Charlie Stratton,"Elizabeth Olsen, Tom Felton, Jessica Lange",51.55537689731064,107.0,"Drama, Thriller, Crime"
American Honey,7.6093665379542115,Andrea Arnold,"Sasha Lane, Shia LaBeouf, Riley Keough, McCaul Lombardi",72.1572896883122,163.0,Adventure
A Most Violent Year,7.608374474380783,J.C. Chandor,"Oscar Isaac, Jessica Chastain, David Oyelowo, Alessandro Nivola",72.1572896883122,125.0,Action
22 Jump Street,7.608374474380783,"Directors:Phil Lord, Christopher Miller","Channing Tatum, Jonah Hill, Ice Cube, Nick Offerman",72.1572896883122,112.0,Action
The Frozen Ground,7.607878073278507,Scott Walker,"Nicolas Cage, Vanessa Hudgens, John Cusack, Dean Norris",59.30271698622398,105.0,Crime
Devil's Due,7.608374474380783,"Matt Bettinelli-Olpin, Tyler Gillett","Allison Miller, Zach Gilford, Sam Anderson",29.332935869024237,89.0,Horror
Zombie Night,7.607878073278507,John Gulager,"Anthony Michael Hall, Daryl Hannah, Alan Ruck",20.890600596798514,88.0,Horror
Secret Superstar,7.609862200913554,Advait Chandan,"Zaira Wasim, Meher Vij, Raj Arjun, Aamir Khan",91.69017539499492,150.0,Drama
Kol,7.611347717403621,Chung-Hyun Lee,"Park Shin-Hye, Jeon Jong-seo, Kim Sung-ryung, Lee El",74.44714078403649,112.0,Crime
Uncle Drew,7.610357618312838,Charles Stone III,"Kyrie Irving, Lil Rel Howery, Shaquille O'Neal",65.54208112702213,103.0,Comedy
The Other Side of Heaven 2: Fire of Faith,7.61085279039525,Mitch Davis,"Christopher Gorham, Natalie Medlock, Ben Baker",36.42454008436073,117.0,"Adventure, Drama"
Kingsman: The Secret Service,7.608374474380783,Matthew Vaughn,"Colin Firth, Taron Egerton, Samuel L. Jackson, Michael Caine",89.0949827188567,129.0,Action
Spider-Man: No Way Home,7.611842399580417,Jon Watts,"Tom Holland, Zendaya, Benedict Cumberbatch, Jacob Batalon",105.34097671425337,148.0,Action
Fifty Shades of Black,7.6093665379542115,Michael Tiddes,"Marlon Wayans, Kali Hawk, Fred Willard",33.47858098245263,92.0,"Romance, Comedy"
"Love, Rosie",7.608374474380783,Christian Ditter,"Lily Collins, Sam Claflin, Christian Cooke, Jaime Winstone",74.44714078403649,102.0,Comedy
The Interview,7.608374474380783,"Directors:Evan Goldberg, Seth Rogen","James Franco, Seth Rogen, Randall Park, Lizzy Caplan",61.34119912365712,112.0,Action
Kong: Skull Island,7.609862200913554,Jordan Vogt-Roberts,"Tom Hiddleston, Samuel L. Jackson, Brie Larson, John C. Reilly",63.42089566023286,118.0,Action
Alien Outbreak,7.611347717403621,Neil Rowe,"Katherine Drake, Ritchie Crane, Philip Alexander Baker",19.820413445657465,84.0,"Science Fiction, Horror"
"Paul, Apostle of Christ",7.610357618312838,Andrew Hyatt,"Jim Caviezel, James Faulkner, Olivier Martinez",81.5747614577252,108.0,"Drama, History"
My Father's Other Family,7.611347717403621,Michelle Ouellet,"Hannah Emily Anderson, Kimberly-Sue Murray, Morgan David Jones",3.5555484305467218,86.0,"Thriller, Drama"
The Best of Me,7.608374474380783,Michael Hoffman,"James Marsden, Michelle Monaghan, Luke Bracey, Liana Liberato",63.42089566023286,118.0,Drama
Sightseers,7.607381425639791,Ben Wheatley,"Alice Lowe, Kenneth Hadley, Steve Oram, Eileen Davies",61.34119912365712,88.0,Adventure
Keanu,7.6093665379542115,Peter Atencio,"Keegan-Michael Key, Jordan Peele, Tiffany Haddish, Method Man",55.34828858751685,100.0,Action
Joker,7.61085279039525,Todd Phillips,"Joaquin Phoenix, Robert De Niro, Zazie Beetz, Frances Conroy",108.20786032459395,122.0,Crime
Jeepers Creepers: Reborn,7.612336837167746,Timo Vuorensola,"Gary Graham, Dee Wallace, Timo Vuorensola",5.840926671497668,88.0,"Horror, Thriller"
Evil Dead,7.607878073278507,Fede Alvarez,"Jane Levy, Shiloh Fernandez, Jessica Lucas",61.34119912365712,91.0,Horror
Stasis,7.609862200913554,Nicole Jones-Dion,"Anna Harr, Mark Grossman, Phyllis Spielman",16.806184369046477,90.0,"Adventure, Science Fiction"
Zoolander 2,7.6093665379542115,Ben Stiller,"Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell",30.678795060196574,101.0,Action
Brooklyn,7.60887062919126,John Crowley,"Saoirse Ronan, Emory Cohen, Domhnall Gleeson, Jim Broadbent",84.03753302013078,117.0,Drama
Game Night,7.610357618312838,"Directors:John Francis Daley, Jonathan Goldstein","Jason Bateman, Rachel McAdams, Kyle Chandler, Sharon Horgan",69.9100080306912,100.0,Action
Batman v Superman: Dawn of Justice,7.6093665379542115,Zack Snyder,"Ben Affleck, Henry Cavill, Amy Adams, Jesse Eisenberg",59.30271698622398,152.0,Action
Barbie in Princess Power,7.60887062919126,Ezekiel Norton,"Kelly Sheridan, Britt Irvin, Michael Kopsa",57.305172884912324,73.0,Animation
The Great Hack,7.61085279039525,"Karim Amer, Jehane Noujaim","Brittany Kaiser, David Carroll, Paul-Olivier Dehaye",67.7050282591593,114.0,Documentary
Woman in Gold,7.60887062919126,Simon Curtis,"Helen Mirren, Ryan Reynolds, Daniel Brühl, Katie Holmes",79.15561321339966,109.0,Biography
Silk Road,7.611842399580417,Tiller Russell,"Nick Robinson, Jennifer Yun, Jimmi Simpson",65.54208112702213,112.0,"Crime, Thriller"
Taken 2,7.607381425639791,Olivier Megaton,"Liam Neeson, Famke Janssen, Maggie Grace, Leland Orser",55.34828858751685,92.0,Action
Smolensk,7.6093665379542115,Antoni Krauze,"Beata Fido, Maciej Póltorak, Aldona Struzik, Lech Lotocki",2.473117509886385,120.0,Drama
Ghost Stories,7.609862200913554,"Directors:Jeremy Dyson, Andy Nyman","Samuel Bottomley, Deborah Wastell, Amy Doyle, Daniel Hill",59.30271698622398,98.0,Drama
Inside Man: Most Wanted,7.61085279039525,M.J. Bassett,"Aml Ameen, Rhea Seehorn, Roxanne McKee",65.54208112702213,105.0,"Action, Thriller"
Equals,7.60887062919126,Drake Doremus,"Nicholas Hoult, Kristen Stewart, Vernetta Lopez, Scott Lawrence",51.55537689731064,101.0,Drama
Short Term 12,7.607878073278507,Destin Daniel Cretton,"Brie Larson, Frantz Turner, John Gallagher Jr., Kaitlyn Dever",94.33002052087464,96.0,Drama
Brazen,7.612336837167746,Monika Mitchell,"Alyssa Milano, Sam Page, Malachi Weir",32.06057193847274,94.0,"Thriller, Mystery, Drama"
Vamps,7.607381425639791,Amy Heckerling,"Alicia Silverstone, Krysten Ritter, Larry Wilmore",39.519135538805955,92.0,"Comedy, Romance, Horror"
Female Fight Squad,7.6093665379542115,Miguel Angel Ferrer,"Amy Johnston, Cortney Palm, Rey Goyos",61.34119912365712,90.0,Action
Arlo the Alligator Boy,7.611842399580417,Ryan Crego,"Michael J. Woodard, Ryan Crego, Dee Bradley Baker",67.7050282591593,90.0,"Animation, Comedy, Family"
The Incredible Burt Wonderstone,7.607878073278507,Don Scardino,"Steve Carell, Luke Vanek, Steve Buscemi, Mason Cook",49.718783340774266,100.0,Comedy
Teen Beach 2,7.60887062919126,Jeffrey Hornaday,"Ross Lynch, Maia Mitchell, Gracie Gillam",67.7050282591593,104.0,"TV Movie, Family, Comedy, Fantasy"
Reminiscence,7.611842399580417,Lisa Joy,"Hugh Jackman, Rebecca Ferguson, Thandiwe Newton, Cliff Curtis",47.921717176698934,116.0,Mystery
The Dirt,7.61085279039525,Jeff Tremaine,"Douglas Booth, Iwan Rheon, Colson Baker, Daniel Webber",72.1572896883122,107.0,Biography
Hitchcock,7.607381425639791,Sacha Gervasi,"Anthony Hopkins, Helen Mirren, Scarlett Johansson, Danny Huston",67.7050282591593,98.0,Biography
Good Kids,7.6093665379542115,Chris McCoy,"Nicholas Braun, Zoey Deutch, Mateo Arias",59.30271698622398,86.0,Comedy
Mowgli,7.610357618312838,Andy Serkis,"Christian Bale, Cate Blanchett, Benedict Cumberbatch, Naomie Harris",61.34119912365712,104.0,Adventure
"I, Daniel Blake",7.6093665379542115,Ken Loach,"Dave Johns, Hayley Squires, Sharon Percy, Briana Shann",91.69017539499492,100.0,Drama
The Show,7.609862200913554,Giancarlo Esposito,"Josh Duhamel, Giancarlo Esposito, Famke Janssen",46.1638902214069,104.0,"Drama, Fantasy, Mystery"
Antebellum,7.611347717403621,"Directors:Gerard Bush, Christopher Renz","Janelle Monáe, Eric Lange, Jena Malone, Jack Huston",47.921717176698934,105.0,Drama
Exodus: Gods and Kings,7.608374474380783,Ridley Scott,"Christian Bale, Joel Edgerton, Ben Kingsley, Sigourney Weaver",51.55537689731064,150.0,Action
No One Gets Out Alive,7.611842399580417,Santiago Menghini,"Phil Robertson, Joana Borja, Victoria Alcock",51.55537689731064,87.0,"Horror, Thriller, Mystery"
The Spy Who Dumped Me,7.610357618312838,Susanna Fogel,"Justin Theroux, Blanka Györfi-Tóth, Vilma Szécsi, Mila Kunis",51.55537689731064,117.0,Action
Replicas,7.610357618312838,Jeffrey Nachmanoff,"Keanu Reeves, Alice Eve, Thomas Middleditch, John Ortiz",41.12293065704463,107.0,Drama
Barfi!,7.607381425639791,Anurag Basu,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Saurabh Shukla",99.74468116706201,151.0,Comedy
Breakthrough,7.61085279039525,Roxann Dawson,"Marcel Ruiz, Topher Grace, Sarah Constible",89.0949827188567,116.0,Drama
Snatched,7.609862200913554,Jonathan Levine,"Amy Schumer, Goldie Hawn, Kim Caramele, Raven Goodwin",29.332935869024237,90.0,Action
Five Feet Apart,7.61085279039525,Justin Baldoni,"Haley Lu Richardson, Cole Sprouse, Moises Arias, Kimberly Hebert Gregory",76.77982720685162,116.0,Drama
Army of Thieves,7.611842399580417,Matthias Schweighöfer,"Matthias Schweighöfer, Nathalie Emmanuel, Ruby O. Fee, Stuart Martin",59.30271698622398,127.0,Action
Tanu Weds Manu Returns,7.60887062919126,Aanand L. Rai,"Kangana Ranaut, Madhavan, Jimmy Shergill, Deepak Dobriyal",86.54418743517611,128.0,Comedy
Adoration,7.607878073278507,Anne Fontaine,"Naomi Watts, Robin Wright, Xavier Samuel, James Frecheville",55.34828858751685,112.0,Drama
Hunt for the Wilderpeople,7.6093665379542115,Taika Waititi,"Sam Neill, Julian Dennison, Rima Te Wiata, Rachel House",91.69017539499492,101.0,Adventure
Paranormal Activity 4,7.607381425639791,"Directors:Henry Joost, Ariel Schulman","Stephen Dunham, Katie Featherston, Matt Shively, Brendon Eggertsen",29.332935869024237,88.0,Horror
The Other Woman,7.608374474380783,Nick Cassavetes,"Cameron Diaz, Leslie Mann, Kate Upton, Nikolaj Coster-Waldau",51.55537689731064,109.0,Comedy
Deep Blue Sea 3,7.611347717403621,John Pogue,"Tania Raymonde, Nathaniel Buzolic, Emerson Brooks",51.55537689731064,100.0,"Action, Horror, Science Fiction"
Hitman: Agent 47,7.60887062919126,Aleksander Bach,"Rupert Friend, Hannah Ware, Zachary Quinto, Ciarán Hinds",46.1638902214069,96.0,Action
Bullet Train,7.612336837167746,David Leitch,"Brad Pitt, Joey King, Aaron Taylor-Johnson, Brian Tyree Henry",79.15561321339966,127.0,Action
The Shape of Water,7.609862200913554,Guillermo del Toro,"Sally Hawkins, Octavia Spencer, Michael Shannon, Doug Jones",79.15561321339966,123.0,Drama
The Place Beyond the Pines,7.607381425639791,Derek Cianfrance,"Ryan Gosling, Bradley Cooper, Eva Mendes, Craig Van Hook",79.15561321339966,140.0,Crime
The Woman in Black,7.607381425639791,James Watkins,"Daniel Radcliffe, Janet McTeer, Ciarán Hinds, Emma Shorey",59.30271698622398,95.0,Drama
Demolition,7.60887062919126,Jean-Marc Vallée,"Jake Gyllenhaal, Naomi Watts, Chris Cooper, Judah Lewis",72.1572896883122,101.0,Comedy
The Condemned 2,7.60887062919126,Roel Reiné,"Randy Orton, Eric Roberts, Wes Studi, Steven Michael Quezada",37.95310590351998,90.0,Action
The Little Prince,7.60887062919126,Mark Osborne,"Jeff Bridges, Mackenzie Foy, Rachel McAdams",86.54418743517611,108.0,"Adventure, Animation, Fantasy, Family"
Brawl in Cell Block 99,7.609862200913554,S. Craig Zahler,"Vince Vaughn, Jennifer Carpenter, Don Johnson, Udo Kier",74.44714078403649,132.0,Action
Run All Night,7.60887062919126,Jaume Collet-Serra,"Liam Neeson, Ed Harris, Joel Kinnaman, Vincent D'Onofrio",63.42089566023286,114.0,Action
If I Stay,7.608374474380783,R.J. Cutler,"Chloë Grace Moretz, Mireille Enos, Jamie Blackley, Joshua Leonard",65.54208112702213,107.0,Drama
Sgt. Stubby: An American Hero,7.610357618312838,Richard Lanni,"Logan Lerman, Helena Bonham Carter, Gérard Depardieu",81.5747614577252,84.0,"Animation, Adventure, Family, History, War"
The Discovery,7.609862200913554,Charlie McDowell,"Robert Redford, Mary Steenburgen, Brian McCarthy, Jason Segel",55.34828858751685,102.0,Drama
Cars 3,7.609862200913554,Brian Fee,"Owen Wilson, Cristela Alonzo, Chris Cooper, Nathan Fillion",65.54208112702213,102.0,Animation
Paper Towns,7.60887062919126,Jake Schreier,"Nat Wolff, Cara Delevingne, Austin Abrams, Justice Smith",57.305172884912324,109.0,Adventure
Columbus,7.609862200913554,Kogonada,"John Cho, Haley Lu Richardson, Parker Posey",72.1572896883122,100.0,Drama
Furious 6,7.607878073278507,Justin Lin,"Vin Diesel, Paul Walker, Dwayne Johnson, Michelle Rodriguez",72.1572896883122,130.0,Action
Straight Outta Compton,7.60887062919126,F. Gary Gray,"O'Shea Jackson Jr., Corey Hawkins, Jason Mitchell, Neil Brown Jr.",91.69017539499492,147.0,Biography
The Domestics,7.610357618312838,Mike P. Nelson,"Kate Bosworth, Tyler Hoechlin, Sonoya Mizuno",55.34828858751685,95.0,"Thriller, Horror"
The Expendables 3,7.608374474380783,Patrick Hughes,"Sylvester Stallone, Jason Statham, Jet Li, Antonio Banderas",53.43178395413476,126.0,Action
R.I.P.D.,7.607878073278507,Robert Schwentke,"Ryan Reynolds, Jeff Bridges, Mary-Louise Parker, Kevin Bacon",44.44501216944001,96.0,Action
Mank,7.611347717403621,David Fincher,"Gary Oldman, Amanda Seyfried, Lily Collins, Tom Pelphrey",67.7050282591593,131.0,Biography
The King,7.61085279039525,David Michôd,"Tom Glynn-Carney, Gábor Czap, Tom Fisher, Edward Ashley",79.15561321339966,140.0,Biography
To the Bone,7.609862200913554,Marti Noxon,"Rebekah Kennedy, Lily Collins, Dana L. Wilson, Ziah Colon",67.7050282591593,107.0,Drama
Crisis,7.611842399580417,Nicholas Jarecki,"Gary Oldman, Armie Hammer, Evangeline Lilly",61.34119912365712,118.0,"Thriller, Crime, Drama"
Peter Rabbit,7.610357618312838,Will Gluck,"James Corden, Fayssal Bazzi, Domhnall Gleeson, Sia",63.42089566023286,95.0,Adventure
The Dark Tower,7.609862200913554,Nikolaj Arcel,"Idris Elba, Matthew McConaughey, Tom Taylor, Dennis Haysbert",44.44501216944001,95.0,Action
Wrong Turn 5: Bloodlines,7.607381425639791,Declan O'Brien,"Doug Bradley, Camilla Arfwedson, Simon Ginty, Roxanne McKee",41.12293065704463,91.0,"Horror, Thriller"
Miss Peregrine's Home for Peculiar Children,7.6093665379542115,Tim Burton,"Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench",65.54208112702213,127.0,Adventure
